DS643,dětská skupina,Hvězdička ZR,Libická 2295/1  Žďár nad Sázavou  PSČ 59101,,,,12,,
DS623,dětská skupina,Dětská skupina Rarášek,Hornoměstská 418/14  Velké Meziříčí  PSČ 59401,,,,10,,
DS667,dětská skupina,Dětská skupiny ZÁZRAKY, 66  Netín  PSČ 59444,,,,12,,
DS475,dětská skupina,Malý princ,Lidická 1863/16  Brno - Brno-město  PSČ 60200,,,,12,,
DS713,dětská skupina,Emily4Life,Zemědělská 1716/76  Brno - Brno-sever  PSČ 61300,,,,14,,
DS733,dětská skupina,Dětská skupina Elánek Žabovřesky,Horákova 6/714  Brno - Žabovřesky  PSČ 61600,,,,12,,
DS547,dětská skupina,Dětská skupina SMARTbaby Brno 1,Kuřimská 1260/2  Brno - Řečkovice a Mokrá Hora  PSČ 62100,,,,12,,
DS645,dětská skupina,Dětská skupina SMARTbaby Brno 3,Kuřimská 1260/2  Brno - Řečkovice a Mokrá Hora  PSČ 62100,,,,12,,
DS783,dětská skupina,Dětská skupina SMARTbaby Brno 2,Kuřimská 1260/2  Brno - Řečkovice a Mokrá Hora  PSČ 62100,,,,12,,
DS669,dětská skupina,Dětská skupina Elánek FN Brno,Jihlavská 20  Brno - Bohunice  PSČ 62500,,,,24,,
DS761,dětská skupina,Anglicko-česká školka,Netroufalky  797/5  Brno - Bohunice  PSČ 62500,,,,20,,
DS762,dětská skupina,Česko-anglická školka,Netroufalky 797/7  Brno - Bohunice  PSČ 62500,,,,20,,
DS802,dětská skupina,Dětská skupina Happy Care Centre,Tuřanka 293/3  Brno - Slatina  PSČ 62700,,,,24,,
DS731,dětská skupina,Dětská skupina Elánek Bystrc jesle,Jakuba Obrovského  1a/228  Brno - Bystrc  PSČ 63500,,,,8,,
DS732,dětská skupina,Dětská skupina Elánek Bystrc školka,Jakuba Obrovského 1a/228  Brno - Bystrc  PSČ 63500,,,,20,,
DS444,dětská skupina,Šmoulka,Dlouhé Vrchy 266/5  Brno - Útěchov  PSČ 64400,,,,12,,
DS546,dětská skupina,Šlapanický předškoláček,Brněnská 973/23  Šlapanice  PSČ 66451,,,,12,,
DS485,dětská skupina,Dobromysl,Školní 10/3221  Znojmo  PSČ 66902,,,,12,,
DS694,dětská skupina,DS SMALLÍČEK,Kollárova 2B/2169  Blansko  PSČ 67801,,,,24,,
DS774,dětská skupina,Ovečky,Ronovská 12/12  Adamov  PSČ 67904,,,,12,,
DS763,dětská skupina,Miniškolka Vlaštovičky, 178  Křtiny  PSČ 67905,,,,10,,
DS724,dětská skupina,Gatemáček,Průmyslová  2503/2  Boskovice  PSČ 68001,,,,15,,
DS828,dětská skupina,Dětská skupina Světlušky Cvrčovice, 122  Cvrčovice  PSČ 69123,,,,12,,
DS402,dětská skupina,Miniškolka Slunečnice,Opavská 4472/76  Ostrava - Poruba  PSČ 70800,,,,14,,
DS746,dětská skupina,Školka Rajská,Rajská 123/68  Ostrava - Michálkovice  PSČ 71500,,,,15,,
DS642,dětská skupina,MRŇOUSEK OSTRAVA SVINOV,Nad Porubkou 141/11  Ostrava - Svinov  PSČ 72100,,,,20,,
DS389,dětská skupina,Dětská skupina Kulihrášek,Hornosušská 20/93  Horní Suchá  PSČ 73535,,,,12,,
DS753,dětská skupina,Campana - Montessori dětská skupina,Prokopa Holého 400  Frýdek-Místek - Frýdek  PSČ 73801,,,,12,,
DS641,dětská skupina,MRŇOUSEK FRÝDLANT LVÍČATA,Nádražní 417  Frýdlant nad Ostravicí  PSČ 73911,,,,10,,
DS785,dětská skupina,Sedmihlásek, 2  Karpentná  PSČ 73994,,,,6,,
DS722,dětská skupina,Dětská skupina Montevláček, 289  Lichnov  PSČ 74275,,,,9,,
DS342,dětská skupina,Montessori dětská skupina Bílovec,Wolkerova 911  Bílovec  PSČ 74301,,,,8,,
DS707,dětská skupina,Dětská skupina - Jesličky Pianko,Hřbitovní 483  Hranice  PSČ 75301,,,,15,,
DS521,dětská skupina,Dětská skupina Emcéčko,J. K. Tyla  418  Valašské Meziříčí  PSČ 75701,,,,15,,
DS719,dětská skupina,Brouček,Růmy 1391  Zlín  PSČ 76001,,,,12,,
DS662,dětská skupina,Dětská skupina VLNKA,Středová 5668  Zlín  PSČ 76005,,,,10,,
DS415,dětská skupina,Dětská skupina SOVIČKA v Žopech, 63  Holešov - Žopy  PSČ 76901,,,,12,,
DS768,dětská skupina,Dětská skupina ČTYŘLÍSTEK,Florykova 556  Olomouc - Lazce  PSČ 77900,,,,12,,
MJ53,mikrojesle,Mikrojesle Horní Bečva,Místní akční skupina Rožnovsko  z. s.  Horní Bečva 554  756 57 Horní Bečva,,susila@masroznovsko.cz,,4,,
MJ36,mikrojesle,Mikrojesle Ladeřinka,Ladera Plus  z. s.  v Břízkách 532  280 02 Kolín,,veronika.bouskova@ladera.cz,,4,,
MJ33,mikrojesle,Mikrojesle Rafík,Rodinné centrum Dolní Jirčany  o. s.  Pražská 2  252 44 Psáry,,kuc@atlas.cz,,4,,
MJ41,mikrojesle,Mikrojesle Chmeláček,Vzdělávací centrum v Podkrušnohoří  z. s.  Dr. Kůrky 2833  438 01 Žatec,,, http://www.vcp-zatec.cz/mikrojesle-chmelacek/,4,,
DS553,dětská skupina,Studánka,Pod Břízkami  800  Pardubice - Zelené předměstí  PSČ 530 02  ,,,,24,,
MJ10,mikrojesle,MikroPastelka z Líšně,Rodinné centrum Pastelka  z. s.  Horníkova 34  628 00 Brno,,alena@pastelka.net,,4,,
MJ9,mikrojesle,Mikrojesle SUNRISE ,SUNRISE evropský nadační fond  Kneslova 5  618 00 Brno,,, http://www.sunrise-kidsgroup.cz/,4,,
DS386,dětská skupina,Dětská skupina - IRS III,Náměstí 28.října 1897/6  Brno - Černá Pole  PSČ 602  00,,,,12,,
MJ61,mikrojesle,Mikrojesle Aktiváček,Aktivně životem  o. p. s.  Mostní 970  760 01 Zlín,,, www.aktivnezivotem.cz,4,,
DS9,dětská skupina,SLUNÍČKA,Jakutská 1162/4  Praha 10 - Vršovice  PSČ 100 00,,,,15,,
DS10,dětská skupina,MOTÝLCI,Jakutská 1162/4  Praha 10 - Vršovice  PSČ 100 00,,,,20,,
DS11,dětská skupina,BROUČCI,Jakutská 1162/4  Praha 10 - Vršovice  PSČ 100 00,,,,20,,
DS89,dětská skupina,ŠKOLKA K2 - DS ZELENÁ,Olešská 2222/18  Praha 10 - Strašnice  PSČ 100 00,,,,22,,
DS100,dětská skupina,Školka K2 - DS modrá,Olešská 2222/18  Praha 10  PSČ 100 00,,,,23,,
DS159,dětská skupina,Firemní školka - Zdravík,Šrobárova 49/48  Praha 10 - Vinohrady  PSČ 100 00,,,,12,,
DS262,dětská skupina,KLUB TAMINO,Hájecká 1651/10  Praha 10 - Strašnice  PSČ 100 00,,,,22,,
DS328,dětská skupina,Mladší Bejachad,Vinohradská  1201/159  Praha 10 - Žižkov  PSČ 100 00,,,,17,,
DS751,dětská skupina,Miškolka Tuklatská,Tuklatská 2105/3  Praha - Praha 10  PSČ 100 00,,,,8,,
DS777,dětská skupina,Miškolka Mirošovická,Mirošovická 260/4  Praha - Praha 10  PSČ 100 00,,,,8,,
DS432,dětská skupina,Dětská skupina MŽP Mláďata,Vršovická 1442/65  Praha 10 - Vršovice  PSČ 100 10,,,,24,,
DS270,dětská skupina,ŠKOLIČKA GRÉBOVKA,Rybalkova 186/33  Praha 10 - Vršovice  PSČ 101 00,,,,10,,
DS384,dětská skupina,Montessori školička Jonáš,Na Bohdalci 1437/7  Praha 10 - Michle  PSČ 101 00,,,,12,,
DS780,dětská skupina,YOU & ME,Vilová 97/3  Praha 10 - Strašnice  PSČ 101 00,,,,17,,
DS823,dětská skupina,Montessori školka Jonáš,Na Bohdalci 1437/7  Praha 10 - Michle  PSČ 101 00,,,,20,,
DS524,dětská skupina,Koťátka,Vlárská 1443/8  Praha 10 - Uhříněves  PSČ 104 00,,,,12,,
DS749,dětská skupina,Dětská skupina Dubeč,Starodubečská  99/6  Praha 10 - Dubeč  PSČ 107 00,,,,12,,
DS583,dětská skupina,Dětská skupina V Parku,Akademická 688  Praha 10 - Malešice  PSČ 108 00,,,,20,,
DS584,dětská skupina,Dětská skupina Rarášek,Křimická 314  Praha 10 - Horní Měcholupy  PSČ 109 00,,,,20,,
DS810,dětská skupina,DS Broučci,Jaroměřská 206  Praha 15 - Horní Měcholupy  PSČ 109 00,,,,9,,
DS297,dětská skupina,Bejachad,Vinohradská 159  Praha 10  PSČ 110 00,,,,11,,
DS450,dětská skupina,Dětská skupina MPO - Šikulové,Na Františku 1039/32  Praha 1 - Staré Město  PSČ 110 00,,,,15,,
DS556,dětská skupina,Zvonek,Jungmannova 28/747  Hlavní město Praha - Praha 1 - Nové Město  PSČ 110 00,,,,12,,
DS557,dětská skupina,Klíček,Jungmannova 28/747   Hlavní město Praha - Praha 1 - Nové Město  PSČ 110 00,,,,12,,
DS631,dětská skupina,Pididomek Praha,U Půjčovny 969/3  Praha - Nové Město  PSČ 110 00,,,,12,,
DS672,dětská skupina,Školička Sovička,Haštalská 757/21  Praha - Praha 1  PSČ 110 00,,,,12,,
DS807,dětská skupina,Dětská skupina Maxík Centrum,Politických vězňů 912/10  Praha 1 - Nové Město  PSČ 110 00,,,,12,,
DS347,dětská skupina,Mašinka,Nábřeží Ludvíka Svobody 1222/12  Praha - Praha 1  PSČ 110 15,,,,24,,
DS24,dětská skupina,ZAMIŇÁČEK 2,Loretánská 314/6a  Praha 1 - Hradčany  PSČ 118 00,,,,15,,
DS77,dětská skupina,Zamináček,Loretánská 314/6a  Praha 1 - Hradčany  PSČ 118 00,,,,15,,
DS129,dětská skupina,Dětská skupina MF Korunka 1.,Letenská 9  Praha 1 - Malá Strana  PSČ 118 10,,,,12,,
DS139,dětská skupina,Dětská skupina MF Korunka 2.,Letenská 9  Praha 1 - Malá Strana  PSČ 118 10,,,,12,,
DS80,dětská skupina,Jahoda Vinohrady,Bruselská 183/16  Praha 2  PSČ 120 00,,,,12,,
DS281,dětská skupina,Integrační školička Smíšek Vinohrady,Bělehradská 871/25  Praha 2 - Vinohrady  PSČ 120 00,,,,12,,
DS424,dětská skupina,Školka ve VFN,Ke Karlovu 11c/2118  Praha - Praha 2  PSČ 120 00,,,,24,,
DS452,dětská skupina,SUGAR CUBE,Salmovská 498/7  Praha 2 - Nové Město  PSČ 120 00,,,,9,,
DS477,dětská skupina,SUGAR CUBE - adaptační,Salmovská 498/7  Praha - Nové Město  PSČ 120 00,,,,6,,
DS674,dětská skupina,Jazyková školka a jesle KIDSPACE,Kateřinská 1526/7  Praha - Nové Město  PSČ 120 00,,,,9,,
DS718,dětská skupina,RYBIČKY,Ječná 529/29  Praha 2 - Nové Město  PSČ 120 00,,,,20,,
DS720,dětská skupina,RÁČCI,Ječná  529/29  Praha 2 - Nové Město  PSČ 120 00,,,,20,,
DS797,dětská skupina,JAHODA NOVÉ MĚSTO,Na Slupi 1483/14  Praha 2 - Nové Město  PSČ 120 00,,,,12,,
DS82,dětská skupina,Dětská skupina Ministerstva spravedlnosti JUSTINKA ,Vyšehradská 427/16  Praha 2 - Nové Město  PSČ 128 00,,,,10,,
DS142,dětská skupina,Dětská skupina MPSV 1 - Myšky,Na Poříčním právu 376/1  Praha 2 - Nové Město  PSČ 128 01,,,,12,,
DS143,dětská skupina,Dětská skupina MPSV 2 - Kočičky,Na Poříčním právu 376/1  Praha 2 - Nové Město  PSČ 128 01,,,,6,,
DS120,dětská skupina,Dětská skupina při MŠ Paleček,U Zásobní zahrady 2697/6a  Praha 3 - Žikov  PSČ 130 00,,,,20,,
DS256,dětská skupina,Dětská skupina RKC Paleček,Jeseniova 1196/52  Praha 3 - Žižkov  PSČ 130 00,,,,20,,
DS278,dětská skupina,Integrační školička Smíšek Jarov,U Kněžské Louky 2123/55  Praha 3 - Jarov  PSČ 130 00,,,,15,,
DS298,dětská skupina,Hyperka,Velehradská 24  Praha 3 - Vinohrady  PSČ 130 00,,,,12,,
DS483,dětská skupina,Žižkovská školička I,Cimburkova 600/18  Praha 3 - Žižkov  PSČ 130 00,,,,12,,
DS494,dětská skupina,Žižkovská školička II,Cimburkova 600/18  Praha 3 - Žižkov  PSČ 130 00,,,,12,,
DS841,dětská skupina,Miniškolka Alfík,Na vrcholu 2595/25  Praha 3 - Žižkov  PSČ 130 00,,,,6,,
DS728,dětská skupina,JITŘENKA II,Platónova 2158/1a  Praha - Modřany  PSČ 134 00,,,,12,,
DS117,dětská skupina,Marché Montessori 3-6,Na Hřebenech I 1196/1a  Praha 4 - Podolí  PSČ 140 00,,,,12,,
DS167,dětská skupina,Koťátka,Rabasova 140 00 1068/12  Praha 4 - Krč  PSČ 140 00,,,,20,,
DS168,dětská skupina,Myšky,Rabasova 1068/12  Praha 4 - Krč  PSČ 140 00,,,,20,,
DS170,dětská skupina,Žabičky,Rabasova 1068/12  Praha 4 - Krč  PSČ 140 00,,,,20,,
DS171,dětská skupina,Štěňátka,Rabasova 1068/12  Praha 4 - Krč  PSČ 140 00,,,,20,,
DS172,dětská skupina,Berušky,Kotorská 1590/40  Praha 4 - Nusle  PSČ 140 00,,,,20,,
DS173,dětská skupina,Krtečci,Kotorská 1590/40  Praha 4 - Nusle  PSČ 140 00,,,,20,,
DS174,dětská skupina,Sluníčka,Kotorská 1590/40  Praha 4 - Nusle  PSČ 140 00,,,,20,,
DS175,dětská skupina,OMNICOM BABY GURU,Lomnického 1705/5  Praha 4  PSČ 140 00,,,,12,,
DS413,dětská skupina,ProJesle Točitá,Točitá 1752/40  Praha 4 - Krč  PSČ 140 00,,,,20,,
DS676,dětská skupina,KLUB ČTYŘLÍSTEK,Krčská  146/47  Praha 4 - Krč  PSČ 140 00,,,,12,,
DS677,dětská skupina,KLUB NARUBY,Krčská 146/47  Praha 4 - Krč  PSČ 140 00,,,,12,,
DS695,dětská skupina,Ješkohlídova školička,U Strže 401/4  Praha 4 - Krč  PSČ 140 00,,,,9,,
DS814,dětská skupina,Začít spolu 4medvědi,Bítovská 1122/5  Praha 4  PSČ 140 00,,,,19,,
DS791,dětská skupina,Dětská skupina Watík,Duhová 1444/2  Praha 4 - Michle  PSČ 140 53,,,,24,,
DS326,dětská skupina,Jesle Minísek z.s.,K hájovně 739/13  Praha 4 - Libuš  PSČ 142 00,,,,10,,
DS456,dětská skupina,Kalamajka Motýlek,Novodvorská 1061/10/10  Praha 4 - Lhotka  PSČ 142 00,,,,12,,
DS804,dětská skupina,Školka Laděnka,Libušská 210/27  Praha 4 - Libuš  PSČ 142 00,,,,8,,
DS116,dětská skupina,Dětská skupina Marché Montessori ,K trnkám 6  Praha 4 - Modřany  PSČ 143 00,,,,10,,
DS212,dětská skupina,Oddělení péče o děti mladšího než předškolního věku I.,Jordana Jovkova 3253  Praha 4 - Modřany  PSČ 143 00,,,,20,,
DS213,dětská skupina,Oddělení péče o děti mladšího než předškolního věku II.,Jordana Jovkova 3253  Praha 4 - Modřany  PSČ 143 00,,,,18,,
DS727,dětská skupina,JITŘENKA I,Platónova 2158/1a  Praha  - Modřany  PSČ 143 00,,,,12,,
DS99,dětská skupina,Školička u Smolíčka,U Kublova 114/7  Praha - Podolí  PSČ 147 00,,,,12,,
DS455,dětská skupina,D.S. Domeček,Na Dlouhé mezi 491/13  Praha 4 - Hodkovičky  PSČ 147 00,,,,6,,
DS817,dětská skupina,Dětská skupina Veveruška čiperuška,V lučinách 58/21  Praha 4 - Hodkovičky  PSČ 147 00,,,,12,,
DS825,dětská skupina,Montessori centrum 4medvědi,Nad hájem 401/3  Praha 4 - Hodovičky  PSČ 147 00,,,,24,,
DS461,dětská skupina,U MOTÝLKŮ,Golčova 24/7  Praha 4 - Kunratice  PSČ 148 00,,,,12,,
DS503,dětská skupina,Mateřská škola a jesle PLAY WISELY  z.ú.,Hornomlýnská 1231/7  Praha 4 - Kunratice  PSČ 148 00,,,,12,,
DS377,dětská skupina,Amálka ,Hviezdoslavova  1600/6  Praha - Praha 4  PSČ 149 00,,,,8,,
DS54,dětská skupina,DĚTSKÁ SKUPINA V ROZÁRCE - PRAHA 5 - SMÍCHOV,Nový Zlíchov 3159/16  Praha - Smíchov  PSČ 150 00,,,,12,,
DS146,dětská skupina,Dětská skupina Montessori Andílek II,Pod Radnicí 152/3  Praha 5 - Košíře  PSČ 150 00,,,,12,,
DS178,dětská skupina,Školička Krásná,Cetyňská 438/9  Praha 5 - Košíře  PSČ 150 00,,,,10,,
DS756,dětská skupina,Dětská skupina Nikolajka,U Nikolajky 28  Praha 5 - Smíchov  PSČ 150 00,,,,24,,
DS144,dětská skupina,Dětská skupina MPSV 3 - Veverky,Kartouzská 200/4  Praha 5 - Smíchov  PSČ 150 99,,,,12,,
DS418,dětská skupina,Mandala Montessori,Hlubočepská 1156/38b  Praha 5 - Hlubočepy  PSČ 152 00,,,,12,,
DS429,dětská skupina,KULÍŠEK,Záhorského 887/2  Praha 5 - Hlubočepy  PSČ 152 00,,,,15,,
DS579,dětská skupina,Pramínek,Nedašovská  345/4  Praha 5 - Zličín  PSČ 155 21,,,,12,,
DS717,dětská skupina,Plamínek,Nedašovská 345/4  Praha - Zličín  PSČ 155 21,,,,12,,
DS263,dětská skupina,Dětská skupina Míček,Žabovřeská  č. parcely 706/9  Praha - Praha 5 - Zbraslav  PSČ 156 00,,,,12,,
DS230,dětská skupina,MAM PROSTOR,U Teplárny 1174/3  Praha 5 - Košíře  PSČ 158 00,,,,12,,
DS638,dětská skupina,DS KIDSLAND,V Hůrkách 2145/1  Praha 5 - Stodůlky  PSČ 158 00,,,,18,,
DS87,dětská skupina,Dětská skupina "Hrajeme si",České družiny 18/1634  Praha 6 - Dejvice  PSČ 160 00,,,,12,,
DS98,dětská skupina,Dětská skupina Radost,Bubenečská 13/308  Praha 6 - Bubeneč  PSČ 160 00,,,,12,,
DS354,dětská skupina,Dětská skupina Sibeliova,Sibeliova 373/16  Praha 6 - Střešovice  PSČ 160 00,,,,20,,
DS566,dětská skupina,International Countryside School z.ú.,Na Džbánu 560  Praha - Praha 6  PSČ 160 00,,,,24,,
DS680,dětská skupina,Žlutá,Pevnostní 657/6  Praha 6 - Střešovice  PSČ 160 00,,,,12,,
DS682,dětská skupina,Zelená,Pevnostní 657/6  Praha 6 - Střešovice  PSČ 160 00,,,,12,,
DS683,dětská skupina,Modrá,Pevnostní 657/6  Praha 6 - Střešovice  PSČ 160 00,,,,12,,
DS43,dětská skupina,DĚTSKÁ SKUPINA DĚTSKÝ OŘÍŠEK,Starostřešovická 96/5  Praha 6  PSČ 162 00,,,,10,,
DS136,dětská skupina,DS Hvězdička,Zvoníčkova 1925/1  Praha 6 - Břevnov  PSČ 162 00,,,,24,,
DS304,dětská skupina,KLUB TAMINO - A,U Páté baterie 2103/48  Praha 6 - Břevnov  PSČ 162 00,,,,12,,
DS305,dětská skupina,KLUB TAMINO - B,U Páté baterie 2103/48  Praha 6 - Břevnov  PSČ 162 00,,,,12,,
DS433,dětská skupina,Dětská skupina MO v posádce Praha I,Janouškova 300/3  Praha 6 - Veleslavín  PSČ 162 00,,,,24,,
DS481,dětská skupina,Zdravá rodina I,Žalanského 68/54  Praha 6 - Řepy  PSČ 163 00,,,,15,,
DS482,dětská skupina,Zdravá rodina II,Žalanského 68/54  Praha 6 - Řepy  PSČ 163 00,,,,15,,
DS181,dětská skupina,Školka Poníček,Kamýcká 1283  Praha - Suchdol  PSČ 165 00,,,,12,,
DS162,dětská skupina,Zkumavka,Studentská 6  Praha 6 - Dejvice  PSČ 166 28,,,,20,,
DS738,dětská skupina,Dětská skupina Maxík Strahov,Chodecká 1230/2  Praha - Břevnov  PSČ 169 00,,,,20,,
DS53,dětská skupina,EKOŠKOLKA ROZÁRKA,Pod Havránkou 12/2  Praha - Troja  PSČ 170 00,,,,12,,
DS211,dětská skupina,Mateřídouška,U průhonu 1238/44  Praha 7 - Holešovice  PSČ 170 00,,,,12,,
DS706,dětská skupina,Dětská skupina PANORAMA,Maroldovo panorama - Výstaviště 417  Praha 7 - Bubeneč  PSČ 170 00,,,,12,,
DS301,dětská skupina,Dětská skupina NKÚ,Jankovcova 1518/2  Praha 7 - Holešovice  PSČ 170 04,,,,12,,
DS247,dětská skupina,DĚTSKÁ SKUPINA ROMODROM PRAHA,Sokolovská 106/42  Praha 8 - Karlín  PSČ 180 00,,,,12,,
DS280,dětská skupina,Integrační školička Smíšek Karlín,Pernerova 502/50  Praha 8 - Karlín  PSČ 180 00,,,,12,,
DS489,dětská skupina,Kačenka,Na Stráži 1410/11  Praha 8 - Libeň  PSČ 180 00,,,,15,,
DS412,dětská skupina,ProJesle Budyšínská,Budyšínská 145/2  Praha 8 - Dolní Chabry  PSČ 184 00,,,,19,,
DS27,dětská skupina,Dětská skupina Centrum volného času Praha 9,Lovosická 21  Praha 9  PSČ 190 00,,,,15,,
DS28,dětská skupina,Jesle Monte a Montessori školka Prosek,Lovosická 21  Praha 9  PSČ 190 00,,,,9,,
DS83,dětská skupina,Dětská skupina Devítka,Na Vyhlídce 105/68  Praha 9  PSČ 190 00,,,,12,,
DS214,dětská skupina,Dětská skupina 1.,Českolipská 621/26  Praha 9  PSČ 190 00,,,,12,,
DS215,dětská skupina,Dětská skupina 2.,Českolipská 621/26  Praha 9  PSČ 190 00,,,,19,,
DS216,dětská skupina,Dětská skupina 3.,Českolipská 621/26  Praha 9  PSČ 190 00,,,,19,,
DS279,dětská skupina,Integrační školička Smíšek,Na Harfě 694/4  Praha 9 - Vysočany  PSČ 190 00,,,,10,,
DS451,dětská skupina,Smile Studio Prosek,Českolipská 621  Praha 9 - Prosek  PSČ 190 00,,,,12,,
DS621,dětská skupina,Chytré děti SmartKids,Rubeška 9/403  Praha 9 - Vysočany  PSČ 190 00,,,,18,,
DS755,dětská skupina,Dětská skupina Vyhlídka,Na Vyhlídce 105/68  Praha 9 - Prosek  PSČ 190 00,,,,20,,
DS520,dětská skupina,Jesle Orangery Park,Národních Hrdinů 11  Praha 9 - Dolní Počernice  PSČ 190 12,,,,12,,
DS632,dětská skupina,Kostička,Šanovská 1579  Praha - Horní Počernice  PSČ 190 16,,,,15,,
DS81,dětská skupina,Jahůdkové jesličky,Vybíralova 969/2  Praha 14 - Černý Most  PSČ 198 00,,,,10,,
DS121,dětská skupina,Dětská skupina při mateřské škole Zelenečská 500,Zelenečská 500  Praha 9 - Hloubětín  PSČ 198 00,,,,12,,
DS122,dětská skupina,Dětská skupina při mateřské škole Vybíralova 968,Vybíralova 967  Praha 9 - Černý Most  PSČ 198 00,,,,17,,
DS355,dětská skupina,DĚTSKÁ SKUPINA BONA,Šromova 862/3  Praha 9 - Černý Most  PSČ 198 00,,,,12,,
DS385,dětská skupina,Dětský klub a školička Jahodnice,Bezdrevská 546  Praha 14 - Hostavice  PSČ 198 00,,,,15,,
DS773,dětská skupina,Mraveneček,Pod Poštou 90/3  Praha - Satalice  PSČ 198 00,,,,12,,
DS6,dětská skupina,Dětská skupina Želvičky,Karla Šebora 706/3  Brandýs nad Labem - Stará Boleslav  PSČ 250 01,,,,11,,
DS7,dětská skupina,Dětská skupina Medvíďata,Karla Šebora 706/3  Brandýs nad Labem - Stará Boleslav  PSČ 250 01,,,,12,,
DS45,dětská skupina,OPALINKA ŘÍČANY B,Bezručova 31  Říčany - Radošovice  PSČ 250 01,,,,12,,
DS47,dětská skupina,OPALINKA ŘÍČANY A,Bezručova 31  Říčany - Radošovice  PSČ 250 01,,,,12,,
DS103,dětská skupina,Mandala,Jiráskova 421/1  Brandýs nad Labem - Stará Boleslav  PSČ 250 01,,,,11,,
DS238,dětská skupina,Dětský klub Klíček 2,Maxe Švabinského 371  Brandýs nad Labem - Stará Boleslav  PSČ 250 01,,,,12,,
DS239,dětská skupina,Dětský klub Klíček 1,Maxe Švabinského 371  Brandýs nad Labem - Stará Boleslav  PSČ 250 01,,,,12,,
DS115,dětská skupina,Dětská skupina posádky Brandýs n. Labem - Stará Boleslav,Boleslavská 1292  Brandýs n. Labem - Stará Boleslav  PSČ 250 02,,,,24,,
DS476,dětská skupina,HANNY,Okružní 671  Bášť  PSČ 250 65,,,,14,,
DS158,dětská skupina,Dětská skupina NUDZ - Neuronek,Topolová 748  Klecany  PSČ 250 67,,,,12,,
DS160,dětská skupina,Větříček,Hlavní 12  Větrušice  PSČ 250 67,,,,12,,
DS436,dětská skupina,Mateřská škola ALMA,Do Klecánek 133  Klecany  PSČ 250 67,,,,12,,
DS192,dětská skupina,Dětská skupina Nehvizdy,Pražská 14  Nehvizdy  PSČ 250 81,,,,12,,
DS635,dětská skupina,Městys Nehvizdy,Pražská 14  Nehvizdy  PSČ 250 81,,,,12,,
DS186,dětská skupina,DĚTSKÁ SKUPINA CENTRUM KVĚTINKA,Vřesová 1101  Květnice  PSČ 250 82,,,,11,,
DS604,dětská skupina,Dětská skupina Centrum Květinka 2,Vřesová 1101  Květnice - Květnice  PSČ 250 82,,,,10,,
DS661,dětská skupina,MINISVĚT U KRTEČKA ÚVALY,Glucksmannova 2009  Úvaly  PSČ 250 82,,,,24,,
DS709,dětská skupina,Dětská skupina Dobročovice, 38  Dobročovice  PSČ 250 82,,,,12,,
DS516,dětská skupina,Říčánek - Zlatá, 207  Zlatá  PSČ 250 83,,,,12,,
DS152,dětská skupina,MUSK II,Okružní 259  Křenice  PSČ 250 84,,,,12,,
DS153,dětská skupina,MUSK III,Okružní  259  Křenice  PSČ 250 84,,,,12,,
DS165,dětská skupina,Rozmarýn školka & RC,Na Paloučku 70  Sibřina  PSČ 250 84,,,,12,,
DS473,dětská skupina,MAYA,Fügnerova 162/6  Šestajovice  PSČ 250 92,,,,12,,
DS106,dětská skupina,DS Landie - Říčany - Berušky,Orlická 2188/2  Říčany  PSČ 251 01,,,,10,,
DS107,dětská skupina,DS Landie - Říčany - Broučci,Orlická 2188/2  Říčany  PSČ 251 01,,,,12,,
DS137,dětská skupina,TEDDY II,Kaštanová 74/1  Říčany - Strašín  PSČ 251 01,,,,20,,
DS428,dětská skupina,BAMBISVĚT ŘÍČANY,17. listopadu 233/41  Říčany  PSČ 251 01,,,,8,,
DS464,dětská skupina,TEDDY I,Kaštanová 74/1  Říčany - Strašín  PSČ 251 01,,,,20,,
DS478,dětská skupina,Říčánek,Barákova 237/8  Říčany  PSČ 251 01,,,,24,,
DS568,dětská skupina,DS - Mikeš,Na Hačálce 205  Tehov  PSČ 251 01,,,,24,,
DS577,dětská skupina,Školka Beruška,Okružní 239  Čestlice  PSČ 251 01,,,,15,,
DS675,dětská skupina,MINISVĚT U KRTEČKA,Husova 500/8  Říčany  PSČ 251 01,,,,24,,
DS151,dětská skupina,MUSK I,K Dubině  464  Louňovice  PSČ 251 62,,,,12,,
DS154,dětská skupina,MUSK IV,K Dubině 464  Louňovice  PSČ 251 62,,,,12,,
DS203,dětská skupina,Dětská skupina Cvrček Pyšely,Průběžná 303  Pyšely  PSČ 251 67,,,,12,,
DS792,dětská skupina,Květinka Pyšely, 34  Pyšely - Nová Ves  PSČ 251 67,,,,12,,
DS381,dětská skupina,Dětské centrum Zvoneček,Ringhofferovo nám. 550  Kamenice  PSČ 251 68,,,,8,,
DS2,dětská skupina,DĚTSKÁ SKUPINA POHÁDKA,Václavská  33  Velké Popovice  PSČ 251 69,,,,12,,
DS13,dětská skupina,DĚTSKÁ SKUPINA STARS,Václavská  33  Velké Popovice  PSČ 251 69,,,,12,,
DS358,dětská skupina,Klubíčko na Valše 1,Hlavní 401  Štěchovice  PSČ 252 07,,,,12,,
DS359,dětská skupina,Klubíčko na Valše 2,Hlavní 401  Štěchovice  PSČ 252 07,,,,12,,
DS195,dětská skupina,Dětská skupina Koumáci, 600  Mníšek pod Brdy  PSČ 252 10,,,,10,,
